NOC,Year,Sport,Ath_Score,Normalized_Ath_Score
ARG,2008,Hockey,11.79316064,0.02683458956271472
ARG,2008,Judo,0.5,0.0011377183090213008
ARG,2008,Rowing,0.0,0.0
ARG,2008,Sailing,2.12469602,0.004834611126117376
ARG,2008,Shooting,0.0,0.0
ARG,2008,Swimming,0.2864488,0.0006517960887143615
ARG,2008,Table Tennis,0.0,0.0
ARG,2008,Taekwondo,0.0,0.0
ARG,2008,Tennis,0.0,0.0
ARG,2008,Weightlifting,0.0,0.0
ARG,2012,Athletics,0.0,0.0
ARG,2012,Basketball,6.211821,0.01413460496812601
ARG,2012,Beach Volleyball,0.0,0.0
ARG,2012,Boxing,0.0,0.0
ARG,2012,Canoeing,0.0,0.0
ARG,2012,Cycling,2.0989337,0.004775990599823644
ARG,2012,Equestrianism,0.0,0.0
ARG,2012,Fencing,0.0,0.0
ARG,2012,Gymnastics,0.0,0.0
ARG,2012,Handball,0.0,0.0
ARG,2012,Hockey,10.5086107,0.023911677591534296
ARG,2012,Judo,0.2998477,0.0006822844364158526
ARG,2012,Rowing,0.0,0.0
ARG,2012,Sailing,0.5,0.0011377183090213008
ARG,2012,Shooting,0.0,0.0
ARG,2012,Swimming,0.16410583,0.0003734124148162741
ARG,2012,Synchronized Swimming,0.0,0.0
ARG,2012,Table Tennis,0.0,0.0
ARG,2012,Taekwondo,0.7,0.001592805632629821
ARG,2012,Tennis,1.17981726,0.0026845993960026887
ARG,2012,Triathlon,0.0,0.0
ARG,2012,Volleyball,0.0,0.0
ARG,2012,Wrestling,0.0,0.0
ARG,2016,Athletics,0.0,0.0
ARG,2016,Basketball,2.6462964,0.006021479730754312
ARG,2016,Beach Volleyball,0.0,0.0
ARG,2016,Boxing,0.0,0.0
ARG,2016,Canoeing,0.0,0.0
ARG,2016,Cycling,0.0,0.0
ARG,2016,Equestrianism,0.0,0.0
ARG,2016,Fencing,0.0,0.0
ARG,2016,Football,0.0,0.0
ARG,2016,Golf,0.0,0.0
ARG,2016,Gymnastics,0.0,0.0
ARG,2016,Handball,0.0,0.0
ARG,2016,Hockey,14.9581722,0.03403637276286686
ARG,2016,Judo,0.87981725,0.002001968387835542
ARG,2016,Modern Pentathlon,0.0,0.0
ARG,2016,Rowing,0.0,0.0
ARG,2016,Rugby Sevens,0.0,0.0
ARG,2016,Sailing,1.98750054,0.004522431507095444
ARG,2016,Shooting,0.0,0.0
ARG,2016,Swimming,0.0,0.0
ARG,2016,Synchronized Swimming,0.0,0.0
ARG,2016,Tennis,2.3993908,0.005459661687314532
ARG,2016,Triathlon,0.0,0.0
ARG,2016,Volleyball,0.0,0.0
ARG,2016,Weightlifting,0.0,0.0
ARG,2016,Wrestling,0.0,0.0
ARG,2020,Artistic Gymnastics,0.0,0.0
ARG,2020,Athletics,0.0,0.0
ARG,2020,Basketball,0.0,0.0
ARG,2020,Beach Volleyball,0.0,0.0
ARG,2020,Boxing,0.0,0.0
ARG,2020,Canoe Slalom,0.0,0.0
ARG,2020,Canoe Sprint,0.0,0.0
ARG,2020,Cycling BMX Racing,0.0,0.0
ARG,2020,Cycling Mountain Bike,0.0,0.0
ARG,2020,Cycling Road,0.0,0.0
ARG,2020,Equestrian,0.0,0.0
ARG,2020,Fencing,0.0,0.0
ARG,2020,Football,0.0,0.0
ARG,2020,Golf,0.0,0.0
ARG,2020,Handball,0.0,0.0
ARG,2020,Hockey,11.43556745,0.02602090892382606
ARG,2020,Judo,0.52762234,0.0012005711929333235
ARG,2020,Marathon Swimming,0.0,0.0
ARG,2020,Modern Pentathlon,0.0,0.0
ARG,2020,Rowing,0.0,0.0
ARG,2020,Rugby Sevens,6.5,0.01479033801727691
ARG,2020,Sailing,0.0,0.0
ARG,2020,Shooting,0.0,0.0
ARG,2020,Surfing,0.0,0.0
ARG,2020,Swimming,0.0,0.0
ARG,2020,Table Tennis,0.0,0.0
ARG,2020,Taekwondo,0.0,0.0
ARG,2020,Tennis,0.0,0.0
ARG,2020,Triathlon,0.0,0.0
ARG,2020,Volleyball,6.0,0.013652619708255608
ARG,2020,Wrestling,0.0,0.0
ARG,2024,Archery,0.0,0.0
ARG,2024,Athletics,0.0,0.0
ARG,2024,Canoe Sprint,0.0,0.0
ARG,2024,Cycling BMX Freestyle,0.7,0.001592805632629821
ARG,2024,Cycling BMX Racing,0.0,0.0
ARG,2024,Cycling Road,0.0,0.0
ARG,2024,Equestrian,0.0,0.0
ARG,2024,Fencing,0.0,0.0
ARG,2024,Football,0.0,0.0
ARG,2024,Golf,0.0,0.0
ARG,2024,Handball,0.0,0.0
ARG,2024,Hockey,10.8785376,0.024753422805793276
ARG,2024,Judo,0.0,0.0
ARG,2024,Modern Pentathlon,0.0,0.0
ARG,2024,Rowing,0.0,0.0
ARG,2024,Rugby Sevens,2.3987816,0.005458275491326821
ARG,2024,Sailing,1.2,0.0027305239416511216
ARG,2024,Shooting,0.0,0.0
ARG,2024,Skateboarding,0.0,0.0
ARG,2024,Swimming,0.0,0.0
ARG,2024,Table Tennis,0.0,0.0
ARG,2024,Taekwondo,0.0,0.0
ARG,2024,Tennis,0.0,0.0
ARG,2024,Triathlon,0.0,0.0
ARG,2024,Volleyball,4.7975632,0.010916550982653641
ARM,1996,Athletics,0.0,0.0
ARM,1996,Boxing,0.0,0.0
ARM,1996,Cycling,0.0,0.0
ARM,1996,Diving,0.0,0.0
ARM,1996,Gymnastics,0.0,0.0
ARM,1996,Judo,0.0,0.0
ARM,1996,Shooting,0.41978675,0.000955198142719095
ARM,1996,Swimming,0.0,0.0
ARM,1996,Tennis,0.0,0.0
ARM,1996,Weightlifting,0.56243646,0.001279788516406253
ARM,1996,Wrestling,1.2999999999999998,0.0029580676034553816
ARM,2000,Athletics,0.0,0.0
ARM,2000,Boxing,0.0,0.0
ARM,2000,Canoeing,0.0,0.0
ARM,2000,Diving,0.0,0.0
ARM,2000,Judo,0.0,0.0
ARM,2000,Shooting,0.25174418,0.0005728279255511079
ARM,2000,Swimming,0.0,0.0
ARM,2000,Tennis,0.0,0.0
ARM,2000,Weightlifting,0.5,0.0011377183090213008
ARM,2000,Wrestling,0.0,0.0
ARM,2004,Athletics,0.0,0.0
ARM,2004,Boxing,0.0,0.0
ARM,2004,Judo,0.0,0.0
ARM,2004,Shooting,0.0,0.0
ARM,2004,Swimming,0.0,0.0
ARM,2004,Tennis,0.0,0.0
ARM,2004,Weightlifting,0.0,0.0
ARM,2004,Wrestling,0.0,0.0
ARM,2008,Athletics,0.0,0.0
ARM,2008,Boxing,0.5,0.0011377183090213008
ARM,2008,Judo,0.0,0.0
ARM,2008,Shooting,0.0,0.0
ARM,2008,Swimming,0.0,0.0
ARM,2008,Weightlifting,1.0,0.0022754366180426015
ARM,2008,Wrestling,1.0,0.0022754366180426015
ARM,2012,Athletics,0.0,0.0
ARM,2012,Boxing,0.0,0.0
ARM,2012,Gymnastics,0.0,0.0
ARM,2012,Judo,0.0,0.0
ARM,2012,Shooting,0.0,0.0
ARM,2012,Swimming,0.0,0.0
ARM,2012,Taekwondo,0.0,0.0
ARM,2012,Weightlifting,0.5,0.0011377183090213008
ARM,2012,Wrestling,1.6996954,0.003867549152678567
ARM,2016,Athletics,0.0,0.0
ARM,2016,Boxing,0.0,0.0
ARM,2016,Gymnastics,0.0,0.0
ARM,2016,Judo,0.0,0.0
ARM,2016,Shooting,0.0,0.0
ARM,2016,Swimming,0.0,0.0
ARM,2016,Weightlifting,1.2,0.0027305239416511216
ARM,2016,Wrestling,2.97896432,0.006778444497570379
ARM,2020,Artistic Gymnastics,0.0,0.0
ARM,2020,Athletics,0.0,0.0
ARM,2020,Boxing,0.5,0.0011377183090213008
ARM,2020,Judo,0.0,0.0
ARM,2020,Shooting,0.0,0.0
ARM,2020,Swimming,0.0,0.0
ARM,2020,Weightlifting,0.9282049,0.002112071418506571
ARM,2020,Wrestling,1.799208,0.004093983766675193
ARM,2024,Artistic Gymnastics,0.0,0.0
ARM,2024,Athletics,0.0,0.0
ARM,2024,Boxing,0.0,0.0
ARM,2024,Shooting,0.0,0.0
ARM,2024,Swimming,0.0,0.0
ARM,2024,Weightlifting,0.6,0.0013652619708255608
ARM,2024,Wrestling,2.538794,0.005776864833266849
ARU,1988,Athletics,0.0,0.0
ARU,1988,Boxing,0.0,0.0
ARU,1988,Fencing,0.0,0.0
ARU,1988,Judo,0.0,0.0
ARU,1988,Synchronized Swimming,0.0,0.0
ARU,1992,Athletics,0.0,0.0
ARU,1992,Cycling,0.0,0.0
ARU,1992,Sailing,0.0,0.0
ARU,1996,Athletics,0.0,0.0
ARU,1996,Cycling,0.0,0.0
ARU,1996,Weightlifting,0.0,0.0
ARU,2000,Athletics,0.0,0.0
ARU,2000,Judo,0.0,0.0
ARU,2000,Swimming,0.0,0.0
ARU,2004,Athletics,0.0,0.0
ARU,2004,Swimming,0.0,0.0
ARU,2004,Weightlifting,0.0,0.0
ARU,2008,Judo,0.0,0.0
ARU,2008,Swimming,0.0,0.0
ARU,2012,Judo,0.0,0.0
ARU,2012,Swimming,0.0,0.0
ARU,2012,Weightlifting,0.0,0.0
ARU,2016,Judo,0.0,0.0
ARU,2016,Sailing,0.0,0.0
ARU,2016,Swimming,0.0,0.0
ARU,2016,Taekwondo,0.0,0.0
ARU,2020,Shooting,0.0,0.0
ARU,2020,Swimming,0.0,0.0
ARU,2024,Cycling BMX Racing,0.0,0.0
ARU,2024,Sailing,0.0,0.0
ARU,2024,Shooting,0.0,0.0
ARU,2024,Swimming,0.0,0.0
ASA,1988,Athletics,0.0,0.0
ASA,1988,Boxing,0.0,0.0
ASA,1988,Weightlifting,0.0,0.0
ASA,1988,Wrestling,0.0,0.0
ASA,1992,Boxing,0.0,0.0
ASA,1992,Weightlifting,0.0,0.0
ASA,1996,Athletics,0.0,0.0
ASA,1996,Boxing,0.0,0.0
ASA,1996,Sailing,0.0,0.0
ASA,1996,Weightlifting,0.0,0.0
ASA,1996,Wrestling,0.0,0.0
ASA,2000,Archery,0.0,0.0
ASA,2000,Athletics,0.0,0.0
ASA,2000,Weightlifting,0.0,0.0
ASA,2004,Athletics,0.0,0.0
ASA,2004,Weightlifting,0.0,0.0
ASA,2008,Athletics,0.0,0.0
ASA,2008,Judo,0.0,0.0
ASA,2008,Swimming,0.0,0.0
ASA,2012,Athletics,0.0,0.0
ASA,2012,Judo,0.0,0.0
ASA,2012,Swimming,0.0,0.0
ASA,2016,Athletics,0.0,0.0
ASA,2016,Judo,0.0,0.0
ASA,2016,Weightlifting,0.0,0.0
ASA,2020,Athletics,0.0,0.0
ASA,2020,Sailing,0.0,0.0
ASA,2020,Swimming,0.0,0.0
ASA,2020,Weightlifting,0.0,0.0
ASA,2024,Athletics,0.0,0.0
ASA,2024,Swimming,0.0,0.0
AUS,1896,Athletics,0.0,0.0
AUS,1896,Tennis,2.4,0.005461047883302243
AUS,1900,Athletics,2.4,0.005461047883302243
AUS,1900,Swimming,0.7,0.001592805632629821
AUS,1904,Athletics,0.0,0.0
AUS,1904,Swimming,2.2,0.005005960559693724
AUS,1906,Athletics,0.5,0.0011377183090213008
AUS,1906,Swimming,1.0,0.0022754366180426015
AUS,1920,Athletics,1.2,0.0027305239416511216
AUS,1920,Cycling,0.0,0.0
AUS,1920,Diving,0.0,0.0
AUS,1920,Swimming,9.9615138,0.022666793271656705
AUS,1920,Tennis,0.0,0.0
AUS,1924,Art Competitions,0.0,0.0
AUS,1924,Athletics,0.7,0.001592805632629821
AUS,1924,Boxing,0.0,0.0
AUS,1924,Cycling,0.0,0.0
AUS,1924,Diving,1.4,0.003185611265259642
AUS,1924,Rowing,0.0,0.0
AUS,1924,Swimming,20.4130973,0.04644870908408656
AUS,1924,Tennis,0.0,0.0
AUS,1924,Wrestling,0.0,0.0
AUS,1928,Athletics,0.36540437,0.0008314544838907874
AUS,1928,Cycling,0.5,0.0011377183090213008
AUS,1928,Diving,0.0,0.0
AUS,1928,Rowing,0.7,0.001592805632629821
AUS,1928,Swimming,1.6312157,0.003711727935705995
AUS,1928,Wrestling,0.0,0.0
AUS,1932,Art Competitions,0.0,0.0
AUS,1932,Athletics,0.0,0.0
AUS,1932,Cycling,7.396953400000001,0.016831298628314725
AUS,1932,Rowing,1.5395736,0.003503202145611673
AUS,1932,Swimming,2.5782581,0.005866662891504944
AUS,1932,Wrestling,0.5,0.0011377183090213008
AUS,1936,Athletics,1.0,0.0022754366180426015
AUS,1936,Boxing,0.0,0.0
AUS,1936,Cycling,2.9980202,0.006821804944711404
AUS,1936,Diving,0.0,0.0
AUS,1936,Rowing,0.0,0.0
AUS,1936,Swimming,0.0,0.0
AUS,1936,Wrestling,0.5996954,0.0013645688728317052
AUS,1948,Athletics,9.4,0.021389104209600454
AUS,1948,Boxing,0.0,0.0
AUS,1948,Cycling,0.0,0.0
AUS,1948,Diving,0.0,0.0
AUS,1948,Rowing,0.7,0.001592805632629821
AUS,1948,Sailing,0.0,0.0
AUS,1948,Shooting,0.0,0.0
AUS,1948,Swimming,3.3,0.007508940839540584
AUS,1948,Water Polo,0.0,0.0
AUS,1948,Weightlifting,0.0,0.0
AUS,1948,Wrestling,1.1,0.002502980279846862
AUS,1952,Athletics,12.51689,0.02848138985001126
AUS,1952,Boxing,0.0,0.0
AUS,1952,Cycling,3.3,0.007508940839540584
AUS,1952,Diving,0.0,0.0
AUS,1952,Fencing,0.0,0.0
AUS,1952,Modern Pentathlon,0.0,0.0
AUS,1952,Rowing,5.9395735,0.013515123037455458
AUS,1952,Sailing,0.0,0.0
AUS,1952,Swimming,1.96037476,0.004460708513990477
AUS,1952,Water Polo,0.0,0.0
AUS,1952,Weightlifting,0.5,0.0011377183090213008
AUS,1952,Wrestling,0.7196344,0.0016374824653631167
AUS,1956,Athletics,17.949569399999998,0.04084310749085696
AUS,1956,Basketball,0.0,0.0
AUS,1956,Boxing,0.5,0.0011377183090213008
AUS,1956,Canoeing,2.0,0.004550873236085203
AUS,1956,Cycling,1.9,0.004323329574280943
AUS,1956,Diving,0.0,0.0
AUS,1956,Equestrianism,0.0,0.0
AUS,1956,Fencing,0.0,0.0
AUS,1956,Football,0.0,0.0
AUS,1956,Gymnastics,0.0,0.0
AUS,1956,Hockey,0.0,0.0
AUS,1956,Modern Pentathlon,0.0,0.0
AUS,1956,Rowing,8.5225135,0.019392439295662416
AUS,1956,Sailing,2.7,0.006143678868715025
AUS,1956,Shooting,0.0,0.0
AUS,1956,Swimming,21.96103284,0.04997093829417211
AUS,1956,Water Polo,0.0,0.0
AUS,1956,Weightlifting,0.27350408,0.0006223411988160531
AUS,1956,Wrestling,0.0,0.0
AUS,1960,Athletics,6.63203755,0.01509078109350354
AUS,1960,Boxing,1.0,0.0022754366180426015
AUS,1960,Canoeing,0.5996954,0.0013645688728317052
AUS,1960,Cycling,2.0989337,0.004775990599823644
AUS,1960,Diving,0.0,0.0
AUS,1960,Equestrianism,6.1,0.013880163370059869
AUS,1960,Fencing,0.0,0.0
AUS,1960,Gymnastics,0.0,0.0
AUS,1960,Hockey,0.0,0.0
AUS,1960,Modern Pentathlon,0.0,0.0
AUS,1960,Rowing,0.5996954,0.0013645688728317052
AUS,1960,Sailing,0.6596649,0.001501025669097411
AUS,1960,Shooting,0.0,0.0
AUS,1960,Swimming,60.21572183,0.13701705843384926
AUS,1960,Water Polo,0.0,0.0
AUS,1960,Weightlifting,0.0,0.0
AUS,1960,Wrestling,0.0,0.0
AUS,1964,Athletics,5.18543385,0.011799126062727627
AUS,1964,Basketball,0.0,0.0
AUS,1964,Boxing,0.0,0.0
AUS,1964,Canoeing,0.35963452,0.0008183255559201743
AUS,1964,Cycling,1.2587209,0.0028641396277555393
AUS,1964,Diving,0.0,0.0
AUS,1964,Equestrianism,1.19939071,0.002729137540874115
AUS,1964,Fencing,0.0,0.0
AUS,1964,Gymnastics,0.0,0.0
AUS,1964,Hockey,7.0,0.01592805632629821
AUS,1964,Judo,0.5,0.0011377183090213008
AUS,1964,Modern Pentathlon,0.0,0.0
AUS,1964,Rowing,0.363963831,0.000828176628700469
AUS,1964,Sailing,2.1,0.004778416897889463
AUS,1964,Shooting,0.0,0.0
AUS,1964,Swimming,40.84483017,0.09293982222654922
AUS,1964,Water Polo,0.0,0.0
AUS,1964,Weightlifting,0.0,0.0
AUS,1964,Wrestling,0.0,0.0
AUS,1968,Athletics,6.70501562,0.015256838066295617
AUS,1968,Boxing,0.0,0.0
AUS,1968,Canoeing,0.21567115,0.0004907460321653586
AUS,1968,Cycling,0.0,0.0
AUS,1968,Diving,0.0,0.0
AUS,1968,Equestrianism,5.00697666,0.011393058037848642
AUS,1968,Fencing,0.0,0.0
AUS,1968,Gymnastics,0.0,0.0
AUS,1968,Hockey,10.7987816,0.024571943082884674
AUS,1968,Modern Pentathlon,0.0,0.0
AUS,1968,Rowing,5.4,0.01228735773743005
AUS,1968,Sailing,0.41978675,0.000955198142719095
AUS,1968,Shooting,0.0,0.0
AUS,1968,Swimming,34.94972532,0.07952588478365867
AUS,1968,Weightlifting,0.0,0.0
AUS,1968,Wrestling,0.0,0.0
AUS,1972,Archery,0.0,0.0
AUS,1972,Athletics,3.26766847,0.007435372492261241
AUS,1972,Basketball,0.0,0.0
AUS,1972,Boxing,0.0,0.0
AUS,1972,Canoeing,0.129337,0.000294298145867776
AUS,1972,Cycling,2.4,0.005461047883302243
AUS,1972,Diving,0.0,0.0
AUS,1972,Equestrianism,0.4508175,0.0010258066475544204
AUS,1972,Fencing,0.0,0.0
AUS,1972,Gymnastics,0.0,0.0
AUS,1972,Hockey,3.77762395,0.008595743865024734
AUS,1972,Judo,0.0,0.0
AUS,1972,Modern Pentathlon,0.0,0.0
AUS,1972,Rowing,2.1589032,0.00491244739608935
AUS,1972,Sailing,2.8,0.006371222530519284
AUS,1972,Shooting,0.0,0.0
AUS,1972,Swimming,17.49261886,0.03980334549950663
AUS,1972,Water Polo,0.0,0.0
AUS,1972,Weightlifting,0.0,0.0
AUS,1972,Wrestling,0.0,0.0
AUS,1976,Archery,0.0,0.0
AUS,1976,Athletics,0.86102268,0.001959202535037177
AUS,1976,Basketball,0.0,0.0
AUS,1976,Boxing,0.0,0.0
AUS,1976,Canoeing,0.0,0.0
AUS,1976,Cycling,1.7990861,0.004093706390951453
AUS,1976,Diving,0.0,0.0
AUS,1976,Equestrianism,5.80068166,0.013199083458772144
AUS,1976,Fencing,0.0,0.0
AUS,1976,Gymnastics,0.0,0.0
AUS,1976,Hockey,8.8315614,0.020095658204051584
AUS,1976,Judo,0.0,0.0
AUS,1976,Modern Pentathlon,0.0,0.0
AUS,1976,Rowing,0.0,0.0
AUS,1976,Sailing,1.91978675,0.004368353069782997
AUS,1976,Shooting,0.0,0.0
AUS,1976,Swimming,1.34373856,0.0030575919244998353
AUS,1976,Water Polo,0.0,0.0
AUS,1976,Weightlifting,0.0,0.0
AUS,1976,Wrestling,0.0,0.0
AUS,1980,Archery,0.0,0.0
AUS,1980,Athletics,0.600007933356,0.0013652800226743073
AUS,1980,Basketball,0.0,0.0
AUS,1980,Boxing,0.0,0.0
AUS,1980,Canoeing,1.2,0.0027305239416511216
AUS,1980,Cycling,0.0,0.0
AUS,1980,Diving,0.0,0.0
AUS,1980,Fencing,0.0,0.0
AUS,1980,Gymnastics,0.0,0.0
AUS,1980,Judo,0.0,0.0
AUS,1980,Modern Pentathlon,0.0,0.0
AUS,1980,Rowing,0.0,0.0
AUS,1980,Shooting,0.0,0.0
AUS,1980,Swimming,17.0,0.038682422506724226
AUS,1980,Water Polo,0.0,0.0
AUS,1980,Weightlifting,0.0,0.0
AUS,1980,Wrestling,0.0,0.0
AUS,1984,Archery,0.0,0.0
AUS,1984,Athletics,3.31320375,0.007538985135786065
AUS,1984,Basketball,0.0,0.0
AUS,1984,Boxing,0.0,0.0
AUS,1984,Canoeing,1.0,0.0022754366180426015
AUS,1984,Cycling,4.199999999999999,0.009556833795778924
AUS,1984,Diving,0.0,0.0
AUS,1984,Equestrianism,0.42430301,0.0009654746060996961
AUS,1984,Fencing,0.0,0.0
AUS,1984,Gymnastics,0.0,0.0
AUS,1984,Hockey,0.86312288,0.0019639814070223902
AUS,1984,Judo,0.0,0.0
AUS,1984,Modern Pentathlon,0.0,0.0
AUS,1984,Rhythmic Gymnastics,0.0,0.0
AUS,1984,Rowing,9.4,0.021389104209600454
AUS,1984,Sailing,0.5,0.0011377183090213008
AUS,1984,Shooting,0.5,0.0011377183090213008
AUS,1984,Swimming,25.59037888,0.05822928517313602
AUS,1984,Synchronized Swimming,0.0,0.0
AUS,1984,Water Polo,0.0,0.0
AUS,1984,Weightlifting,1.2999999999999998,0.0029580676034553816
AUS,1984,Wrestling,0.0,0.0
AUS,1988,Archery,0.0,0.0
AUS,1988,Athletics,1.2999999999999998,0.0029580676034553816
AUS,1988,Basketball,0.0,0.0
AUS,1988,Boxing,0.6,0.0013652619708255608
AUS,1988,Canoeing,3.1996954,0.007280704079742469
AUS,1988,Cycling,13.695735,0.03116377693000769
AUS,1988,Diving,0.0,0.0
AUS,1988,Equestrianism,0.0,0.0
AUS,1988,Fencing,0.0,0.0
AUS,1988,Football,0.0,0.0
AUS,1988,Gymnastics,0.0,0.0
AUS,1988,Hockey,11.3294027,0.025779337764130716
AUS,1988,Judo,0.0,0.0
AUS,1988,Modern Pentathlon,0.0,0.0
AUS,1988,Rowing,2.5187206,0.005731189083858232
AUS,1988,Sailing,0.0,0.0
AUS,1988,Shooting,0.0,0.0
AUS,1988,Swimming,5.3739259,0.012228027775507543
AUS,1988,Synchronized Swimming,0.0,0.0
AUS,1988,Table Tennis,0.0,0.0
AUS,1988,Tennis,2.0,0.004550873236085203
AUS,1988,Water Polo,0.0,0.0
AUS,1988,Weightlifting,0.0,0.0
AUS,1988,Wrestling,0.0,0.0
AUS,1992,Archery,0.0,0.0
AUS,1992,Athletics,1.31320375,0.002988111899700862
AUS,1992,Badminton,0.0,0.0
AUS,1992,Basketball,0.0,0.0
AUS,1992,Boxing,0.0,0.0
AUS,1992,Canoeing,4.4993907,0.010238078357660333
AUS,1992,Cycling,14.296192,0.0325300787753677
AUS,1992,Diving,0.0,0.0
AUS,1992,Equestrianism,4.9,0.011149639428408749
AUS,1992,Fencing,0.0,0.0
AUS,1992,Football,0.0,0.0
AUS,1992,Gymnastics,0.0,0.0
AUS,1992,Hockey,13.37808075,0.030440974817680832
AUS,1992,Judo,0.0,0.0
AUS,1992,Modern Pentathlon,0.0,0.0
AUS,1992,Rowing,4.55963452,0.010375159351699102
AUS,1992,Sailing,1.5,0.003413154927063902
AUS,1992,Shooting,0.0,0.0
AUS,1992,Swimming,12.2250697,0.027817371253503084
AUS,1992,Synchronized Swimming,0.0,0.0
AUS,1992,Table Tennis,0.0,0.0
AUS,1992,Tennis,2.0,0.004550873236085203
AUS,1992,Water Polo,0.0,0.0
AUS,1992,Weightlifting,0.0,0.0
AUS,1992,Wrestling,0.0,0.0
AUS,1996,Archery,0.0,0.0
AUS,1996,Athletics,2.4855006,0.005655599079406857
AUS,1996,Badminton,0.0,0.0
AUS,1996,Baseball,0.0,0.0
AUS,1996,Basketball,6.0,0.013652619708255608
AUS,1996,Beach Volleyball,1.0,0.0022754366180426015
AUS,1996,Boxing,0.0,0.0
AUS,1996,Canoeing,8.3970754,0.019107012849624724
AUS,1996,Cycling,18.3262891,0.04170030929097499
AUS,1996,Diving,0.0,0.0
AUS,1996,Equestrianism,6.01872035,0.013695216678148183
AUS,1996,Fencing,0.0,0.0
AUS,1996,Football,0.0,0.0
AUS,1996,Gymnastics,0.0,0.0
AUS,1996,Hockey,22.83377002,0.051956796431471344
AUS,1996,Judo,0.0,0.0
AUS,1996,Modern Pentathlon,0.0,0.0
AUS,1996,Rowing,12.7582943,0.0290306900339842
AUS,1996,Sailing,2.4998477,0.005688244996109576
AUS,1996,Shooting,2.6,0.005916135206910764
AUS,1996,Softball,7.5,0.01706577463531951
AUS,1996,Swimming,45.69225276,0.10396982509096213
AUS,1996,Table Tennis,0.0,0.0
AUS,1996,Tennis,2.6996954,0.006142985770721168
AUS,1996,Weightlifting,0.8272229200000001,0.0018822933234521257
AUS,1996,Wrestling,0.0,0.0
AUS,2000,Archery,1.4,0.003185611265259642
AUS,2000,Athletics,4.43850919,0.010099546340444607
AUS,2000,Badminton,0.0,0.0
AUS,2000,Baseball,0.0,0.0
AUS,2000,Basketball,11.9975624,0.027299692812211077
AUS,2000,Beach Volleyball,1.9996953,0.0045501799105476855
AUS,2000,Boxing,0.0,0.0
AUS,2000,Canoeing,9.87452944,0.022468865873715705
AUS,2000,Cycling,52.9881406,0.12057115544322987
AUS,2000,Diving,4.0,0.009101746472170406
AUS,2000,Equestrianism,8.3093986,0.018907509848351926
AUS,2000,Fencing,0.0,0.0
AUS,2000,Football,0.0,0.0
AUS,2000,Gymnastics,0.0,0.0
AUS,2000,Handball,0.0,0.0
AUS,2000,Hockey,26.30688702,0.059859654032017616
AUS,2000,Judo,0.5,0.0011377183090213008
AUS,2000,Modern Pentathlon,0.0,0.0
AUS,2000,Rhythmic Gymnastics,0.0,0.0
AUS,2000,Rowing,17.4241739,0.039647603331202166
AUS,2000,Sailing,5.45932996,0.01242235930096105
AUS,2000,Shooting,6.7581415,0.015377722639013354
AUS,2000,Softball,9.89878128,0.022524049398506614
AUS,2000,Swimming,59.20990732,0.13472839126683667
AUS,2000,Synchronized Swimming,0.0,0.0
AUS,2000,Table Tennis,0.0,0.0
AUS,2000,Taekwondo,1.2999999999999998,0.0029580676034553816
AUS,2000,Tennis,2.0395734,0.0046409199995456505
AUS,2000,Trampolining,0.6,0.0013652619708255608
AUS,2000,Triathlon,0.6,0.0013652619708255608
AUS,2000,Volleyball,0.0,0.0
AUS,2000,Water Polo,8.579817259999999,0.01952283036951794
AUS,2000,Weightlifting,0.029384634,6.686287221137964e-05
AUS,2000,Wrestling,0.0,0.0
AUS,2004,Archery,1.5014751,0.0034165114236191767
AUS,2004,Athletics,3.9,0.008874202810366145
AUS,2004,Badminton,0.0,0.0
AUS,2004,Baseball,13.8,0.031401025328987905
AUS,2004,Basketball,12.23671034,0.02784385879201653
AUS,2004,Beach Volleyball,1.199208,0.002728721795849632
AUS,2004,Boxing,0.0,0.0
AUS,2004,Canoeing,3.88585113,0.008842007953464221
AUS,2004,Cycling,47.654635,0.10843510149845459
AUS,2004,Diving,11.3795151,0.02589336535410872
AUS,2004,Equestrianism,2.27363565,0.005173513814097092
AUS,2004,Fencing,0.0,0.0
AUS,2004,Football,0.0,0.0
AUS,2004,Gymnastics,0.0,0.0
AUS,2004,Hockey,14.72159943,0.03349806641917709
AUS,2004,Judo,0.2998477,0.0006822844364158526
AUS,2004,Modern Pentathlon,0.25174418,0.0005728279255511079
AUS,2004,Rhythmic Gymnastics,0.0,0.0
AUS,2004,Rowing,18.39050572,0.04184643013960992
AUS,2004,Sailing,2.434361296,0.005539234834464044
AUS,2004,Shooting,2.8713786,0.0065336400107039
AUS,2004,Softball,12.5977158,0.028665303835013846
AUS,2004,Swimming,109.67340612,0.24955488431090556
AUS,2004,Synchronized Swimming,0.0,0.0
AUS,2004,Table Tennis,0.0,0.0
AUS,2004,Taekwondo,0.3598172,0.0008187412326815584
AUS,2004,Tennis,1.61156136,0.0036670057307665355
AUS,2004,Trampolining,0.0,0.0
AUS,2004,Triathlon,0.6,0.0013652619708255608
AUS,2004,Volleyball,0.0,0.0
AUS,2004,Water Polo,1.2593602499999998,0.0028655944281572848
AUS,2004,Weightlifting,0.0,0.0
AUS,2004,Wrestling,0.0,0.0
AUS,2008,Archery,0.0,0.0
AUS,2008,Athletics,4.70061439,0.010695950110303987
AUS,2008,Badminton,0.0,0.0
AUS,2008,Basketball,12.3809294,0.028172020122160215
