NOC,Year,Sport,Total,Gold,Silver,Bronze,Trend,Seasonal,Residual
ARG,2004,Boxing,0,0,0,0,-0.03115812426347344,-0.02617626387900955,0.05733438814248299
ARG,2008,Boxing,0,0,0,0,-0.001980253210199,-0.008051268490116913,0.010031521700315913
ARG,2012,Boxing,0,0,0,0,0.006534431057182979,0.02410685865922845,-0.030641289716411432
ARG,2016,Boxing,0,0,0,0,0.008324983872247498,-0.05849919573439225,0.050174211862144755
ARG,2020,Boxing,0,0,0,0,0.010057402459815989,0.01387314437611702,-0.023930546835933007
ARG,1984,Canoeing,0,0,0,0,0.0,0.0,0.0
ARG,1988,Canoeing,0,0,0,0,0.0,0.0,0.0
ARG,1992,Canoeing,0,0,0,0,0.0,0.0,0.0
ARG,1996,Canoeing,0,0,0,0,0.0,0.0,0.0
ARG,2000,Canoeing,0,0,0,0,0.0,0.0,0.0
ARG,2004,Canoeing,0,0,0,0,0.0,0.0,0.0
ARG,2008,Canoeing,0,0,0,0,0.0,0.0,0.0
ARG,2012,Canoeing,0,0,0,0,0.0,0.0,0.0
ARG,2016,Canoeing,0,0,0,0,0.0,0.0,0.0
ARG,1924,Cycling,0,0,0,0,-0.000457958626685344,0.0020645121928360103,-0.0016065535661506664
ARG,1928,Cycling,0,0,0,0,-3.021246057998729e-05,-0.00039446351842214317,0.00042467597900213046
ARG,1948,Cycling,0,0,0,0,0.0006015089971718528,0.0010838070692070442,-0.001685316066378897
ARG,1952,Cycling,0,0,0,0,0.0008992817777332991,-0.005973469836244592,0.005074188058511293
ARG,1960,Cycling,0,0,0,0,-0.0017272563074172196,0.00117636773645078,0.0005508885709664397
ARG,1964,Cycling,0,0,0,0,-0.007754912956253069,0.004842954249771606,0.002911958706481463
ARG,1968,Cycling,0,0,0,0,-0.01595755872321171,-0.01357572309134017,0.02953328181455188
ARG,1972,Cycling,0,0,0,0,-0.026233045492900342,0.024381725689271005,0.0018513198036293373
ARG,1976,Cycling,0,0,0,0,-0.03973652385648875,0.03728643566627101,0.0024500881902177404
ARG,1984,Cycling,0,0,0,0,-0.06788431643797943,-0.235905072297238,0.30378938873521744
ARG,1988,Cycling,0,0,0,0,-0.08001575558077924,0.08001575558077915,8.326672684688674e-17
ARG,1992,Cycling,0,0,0,0,0.03233239261556224,0.07463920953047043,-0.10697160214603267
ARG,1996,Cycling,0,0,0,0,0.14468054081190412,0.08926100104716307,-0.23394154185906718
ARG,2000,Cycling,0,0,0,0,0.25702868900824555,-0.25702868900824555,0.0
ARG,2004,Cycling,0,0,0,0,0.25702868900824555,0.10190164454999728,-0.35893033355824283
ARG,2008,Cycling,2,2,0,0,0.31729445429868436,0.0941849941787529,1.5885205515225627
ARG,2012,Cycling,0,0,0,0,0.3474273369439038,0.12316864198076091,-0.47059597892466476
ARG,2016,Cycling,0,0,0,0,0.3775602195891228,-0.37756021958912317,3.885780586188048e-16
ARG,1960,Diving,0,0,0,0,0.0,0.0,0.0
ARG,1984,Diving,0,0,0,0,0.0,0.0,0.0
ARG,1988,Diving,0,0,0,0,0.0,0.0,0.0
ARG,1992,Diving,0,0,0,0,0.0,0.0,0.0
ARG,2000,Diving,0,0,0,0,0.0,0.0,0.0
ARG,1928,Equestrianism,0,0,0,0,8.831788963356549e-12,-3.685166696131678e-12,-5.146622267224871e-12
ARG,1948,Equestrianism,0,0,0,0,2.975708312988111e-12,3.2069994978489087e-11,-3.50457032914772e-11
ARG,1952,Equestrianism,0,0,0,0,6.777884614423404e-12,-3.3517852583408055e-11,2.673996796898465e-11
ARG,1956,Equestrianism,0,0,0,0,1.1076060671065251e-11,-2.102448256281539e-11,9.948421891750139e-12
ARG,1960,Equestrianism,0,0,0,0,2.4453029196475934e-11,5.530970756324641e-12,-2.9983999952800575e-11
ARG,1964,Equestrianism,1,0,1,0,3.499694389925699e-11,8.117516231688544e-11,0.9999999998838279
ARG,1968,Equestrianism,0,0,0,0,2.8886924384954937e-11,-9.133977259480502e-11,6.245284820985008e-11
ARG,1972,Equestrianism,0,0,0,0,-4.464803128279548e-12,-2.4071702339893988e-11,2.8536505468173536e-11
ARG,1976,Equestrianism,0,0,0,0,-1.188192050673946e-10,1.3496348331141015e-10,-1.614427824401555e-11
ARG,1984,Equestrianism,0,0,0,0,-1.780087403995626e-10,-4.694517262022762e-10,6.474604666018388e-10
ARG,1996,Equestrianism,0,0,0,0,3.3769897485706993e-10,-2.7916558933810256e-10,-5.853338551896736e-11
ARG,2000,Equestrianism,0,0,0,0,6.509149789627919e-10,-6.509149789627896e-10,-2.274746684520826e-24
ARG,2004,Equestrianism,0,0,0,0,6.488840394651108e-10,4.126346915775184e-10,-1.0615187310426291e-09
ARG,2008,Equestrianism,0,0,0,0,7.036086235899184e-10,8.945305327326249e-10,-1.5981391563225432e-09
ARG,2012,Equestrianism,0,0,0,0,7.634355098330008e-10,-7.58481586236867e-10,-4.953923596133754e-12
ARG,2016,Equestrianism,0,0,0,0,8.197389571451572e-10,-8.194785824028897e-10,-2.6037474226745015e-13
ARG,1900,Fencing,0,0,0,0,-0.7210302973320094,0.7210302973320094,0.0
ARG,1924,Fencing,0,0,0,0,0.2892057527828513,-0.07611155326211796,-0.21309419952073336
ARG,1928,Fencing,1,0,0,1,0.2394563054745244,0.7160355560860183,0.04450813843945728
ARG,1932,Fencing,0,0,0,0,0.2603772835408818,-0.25755635221113327,-0.0028209313297485328
ARG,1936,Fencing,0,0,0,0,0.1282122094471098,-0.13027039069601315,0.0020581812489033624
ARG,1948,Fencing,0,0,0,0,-0.026167228212859845,-0.1542525317442418,0.18041975995710166
ARG,1952,Fencing,0,0,0,0,-0.03620118268965525,0.03620118268965525,0.0
ARG,1956,Fencing,0,0,0,0,-0.03620118268965525,0.021061001409382208,0.01514018128027304
ARG,1960,Fencing,0,0,0,0,-0.02518186002948609,0.01872933358473694,0.006452526444749151
ARG,1964,Fencing,0,0,0,0,-0.026764151111839083,0.0047542480612332814,0.0220099030506058
ARG,1968,Fencing,0,0,0,0,-0.013419635404572274,0.014162537369316937,-0.0007429019647446633
ARG,1972,Fencing,0,0,0,0,-0.004836886266242114,0.0015609236267947416,0.003275962639447372
ARG,1976,Fencing,0,0,0,0,-0.0006896601037388858,-0.002603094124471731,0.003292754228210617
ARG,1984,Fencing,0,0,0,0,0.0005758427600571978,0.0025248049699490684,-0.003100647730006266
ARG,1988,Fencing,0,0,0,0,5.1256214072506804e-05,0.00012896630998205142,-0.00018022252405455822
ARG,1992,Fencing,0,0,0,0,0.00026285324610907096,-0.0009049157853336519,0.0006420625392245809
ARG,1996,Fencing,0,0,0,0,0.0003118812396105883,-0.0010688129865612718,0.0007569317469506836
ARG,2000,Fencing,0,0,0,0,8.281966587901311e-05,0.0007274430353762228,-0.0008102627012552359
ARG,2004,Fencing,0,0,0,0,-0.00017395009529012968,0.00023065561911294675,-5.6705523822817065e-05
ARG,2008,Fencing,0,0,0,0,-4.803514015834035e-05,0.0001245529984889642,-7.651785833062385e-05
ARG,2012,Fencing,0,0,0,0,0.00020836018556958828,-5.583554883041244e-05,-0.00015252463673917584
ARG,2016,Fencing,0,0,0,0,1.2053550661881153e-05,-0.0010631479086825432,0.001051094358020662
ARG,2020,Fencing,0,0,0,0,-0.000212809797169826,0.00020077516984123059,1.2034627328595416e-05
ARG,2024,Fencing,0,0,0,0,-0.0004942106772783771,0.0009452034173977743,-0.0004509927401193972
ARG,1928,Football,16,0,16,0,-0.24865561001346664,-0.21387704034171742,16.462532650355183
ARG,1960,Football,0,0,0,0,0.033817169541649705,0.05164147281676229,-0.085458642358412
ARG,1964,Football,0,0,0,0,0.06266257008541756,-0.18010967460587393,0.11744710452045637
ARG,1988,Football,0,0,0,0,-0.7559026257505179,0.7559026257505183,-3.3306690738754696e-16
ARG,1996,Football,18,0,18,0,4.158014743093267,-3.7668914540822587,17.608876710988994
ARG,2004,Football,16,16,0,0,14.186112895152535,1.8138871048474325,3.197442310920451e-14
ARG,2008,Football,18,18,0,0,9.96278610489614,4.5070299659217286,3.530183929182133
ARG,2016,Football,0,0,0,0,1.6413209115905305,-1.6114712812412928,-0.02984963034923771
ARG,2020,Football,0,0,0,0,-2.4563562335040388,2.50800201758471,-0.05164578408067122
ARG,2024,Football,0,0,0,0,-6.541757351146355,6.484018235962093,0.05773911518426189
ARG,2016,Golf,0,0,0,0,0.0,0.0,0.0
ARG,2020,Golf,0,0,0,0,0.0,0.0,0.0
ARG,2024,Golf,0,0,0,0,0.0,0.0,0.0
ARG,1948,Gymnastics,0,0,0,0,0.0,0.0,0.0
ARG,1952,Gymnastics,0,0,0,0,0.0,0.0,0.0
ARG,1960,Gymnastics,0,0,0,0,0.0,0.0,0.0
ARG,1964,Gymnastics,0,0,0,0,0.0,0.0,0.0
ARG,1992,Gymnastics,0,0,0,0,0.0,0.0,0.0
ARG,1996,Gymnastics,0,0,0,0,0.0,0.0,0.0
ARG,2000,Gymnastics,0,0,0,0,0.0,0.0,0.0
ARG,2004,Gymnastics,0,0,0,0,0.0,0.0,0.0
ARG,2012,Gymnastics,0,0,0,0,0.0,0.0,0.0
ARG,2016,Gymnastics,0,0,0,0,0.0,0.0,0.0
ARG,2012,Handball,0,0,0,0,0.0,0.0,0.0
ARG,2016,Handball,0,0,0,0,0.0,0.0,0.0
ARG,2020,Handball,0,0,0,0,0.0,0.0,0.0
ARG,2024,Handball,0,0,0,0,0.0,0.0,0.0
ARG,1948,Hockey,0,0,0,0,5.485568674105838e-05,-0.00016602498755230439,0.00011116930081124601
ARG,1968,Hockey,0,0,0,0,0.00025048041928620734,0.0005284534897950346,-0.000778933909081242
ARG,1972,Hockey,0,0,0,0,-5.0487080322794415e-05,-0.002580063707988155,0.0026305507883109497
ARG,1976,Hockey,0,0,0,0,-0.00033911671104682763,0.0016507069465437508,-0.0013115902354969232
ARG,1988,Hockey,0,0,0,0,-0.002902741142632551,-0.006763742329477612,0.009666483472110163
ARG,1992,Hockey,0,0,0,0,-0.004020046857710881,0.004020046857710881,0.0
ARG,1996,Hockey,0,0,0,0,5.3351513251986935,0.0018609409917640857,-5.337012266190458
ARG,2000,Hockey,16,0,16,0,9.974058239995497,0.003717176221909401,6.022224583782593
ARG,2004,Hockey,16,0,0,16,16.01349406931152,-0.013494069311526597,7.105427357601002e-15
ARG,2008,Hockey,16,0,0,16,15.99208244036381,0.007917559636183387,7.105427357601002e-15
ARG,2012,Hockey,15,0,15,0,15.970670811416039,0.002799933770312491,-0.9734707451863507
ARG,2016,Hockey,18,18,0,0,15.94925918246858,0.005678228658290833,2.0450625888731295
ARG,2020,Hockey,1,0,1,0,15.927847553521275,-0.020267717061135997,-14.907579836460139
ARG,2024,Hockey,16,0,0,16,15.906435924573358,0.011809834330911179,0.08175424109573015
ARG,1964,Judo,0,0,0,0,0.06183889535981712,-0.06066504811527593,-0.0011738472445411915
ARG,1972,Judo,0,0,0,0,0.039862287756312474,0.10475533985504498,-0.14461762761135746
ARG,1976,Judo,0,0,0,0,0.02848445092922744,-0.017127080110037964,-0.011357370819189475
ARG,1984,Judo,0,0,0,0,0.016900462360352433,0.0032472018155069726,-0.020147664175859406
ARG,1988,Judo,0,0,0,0,0.026522929421062075,-0.009900728004954198,-0.016622201416107877
ARG,1992,Judo,0,0,0,0,0.05227894415333706,-0.04205496507593284,-0.010223979077404216
ARG,1996,Judo,0,0,0,0,0.08806950329564678,-0.09914834596845935,0.011078842672812575
ARG,2000,Judo,0,0,0,0,0.12386279638069753,0.3686073098448479,-0.49247010622554543
ARG,2004,Judo,0,0,0,0,0.15426403756781787,-0.15459565169284553,0.00033161412502766274
ARG,2008,Judo,1,0,0,1,0.18306716714480512,-0.18843877253304375,1.0053716053882387
ARG,2012,Judo,0,0,0,0,0.21483028064853857,-0.20838840184432847,-0.006441878804210099
ARG,2016,Judo,1,1,0,0,0.2506154199776558,0.7491033187544722,0.00028126126787197947
ARG,2020,Judo,0,0,0,0,0.2879346573575916,-0.2878211260661987,-0.00011353129139290985
ARG,2024,Judo,0,0,0,0,0.3259011643405824,-0.32673372669088063,0.000832562350298216
ARG,1948,Modern Pentathlon,0,0,0,0,0.0,0.0,0.0
ARG,1952,Modern Pentathlon,0,0,0,0,0.0,0.0,0.0
ARG,1956,Modern Pentathlon,0,0,0,0,0.0,0.0,0.0
ARG,1960,Modern Pentathlon,0,0,0,0,0.0,0.0,0.0
ARG,2016,Modern Pentathlon,0,0,0,0,0.0,0.0,0.0
ARG,2020,Modern Pentathlon,0,0,0,0,0.0,0.0,0.0
ARG,2024,Modern Pentathlon,0,0,0,0,0.0,0.0,0.0
ARG,1924,Rowing,0,0,0,0,0.21810440688511729,-0.209738534102017,-0.008365872783100275
ARG,1928,Rowing,0,0,0,0,0.21800351539042548,-0.23323175361809012,0.015228238227664642
ARG,1936,Rowing,1,0,0,1,0.21830107646204602,0.7978351591266057,-0.016136235588651765
ARG,1948,Rowing,0,0,0,0,0.25969221268752535,-0.2794477050639051,0.019755492376379746
ARG,1952,Rowing,2,2,0,0,0.2645646975496262,0.7096659673761422,1.0257693350742318
ARG,1960,Rowing,0,0,0,0,0.24933269900898125,-0.2400181629496087,-0.009314536059372547
ARG,1964,Rowing,0,0,0,0,0.240839138095981,-0.2324746191087995,-0.008364518987181518
ARG,1968,Rowing,1,0,0,1,0.21185672831345972,0.7462258965608218,0.04191737512571844
ARG,1972,Rowing,1,0,1,0,0.1739294718115949,-0.1803295619268352,1.0064000901152403
ARG,1976,Rowing,0,0,0,0,0.1285786387093094,-0.13835754009509435,0.009778901385784938
ARG,1984,Rowing,0,0,0,0,0.04957554915483091,-0.007787548534139939,-0.04178800062069097
ARG,1988,Rowing,0,0,0,0,0.03826973141748624,-0.00347250252486863,-0.03479722889261761
ARG,1992,Rowing,0,0,0,0,0.037612396116723006,-0.05146352504215485,0.013851128925431846
ARG,1996,Rowing,0,0,0,0,0.04297316736288004,0.05987714930267362,-0.10285031666555366
ARG,2000,Rowing,0,0,0,0,0.0466866311860444,0.07908969774384385,-0.12577632892988824
ARG,2004,Rowing,0,0,0,0,0.0469853737966711,-0.05242018602039617,0.00543481222372507
ARG,2008,Rowing,0,0,0,0,0.06528348102544479,-0.06818916216270932,0.0029056811372645264
ARG,2012,Rowing,0,0,0,0,0.07049534857017307,0.165084644878932,-0.23557999344910507
ARG,2016,Rowing,0,0,0,0,0.06526487872814973,-0.08511626535642124,0.019851386628271503
ARG,2020,Rowing,0,0,0,0,0.059354301241245466,-0.05713339334962936,-0.0022209078916161085
ARG,2024,Rowing,0,0,0,0,0.05117461626903713,-0.04373336051869825,-0.007441255750338882
ARG,2016,Rugby Sevens,0,0,0,0,0.333333333372139,-0.33333333337213894,-5.551115123125783e-17
ARG,2020,Rugby Sevens,1,0,0,1,0.33333333337213844,0.6666666666278616,0.0
ARG,2024,Rugby Sevens,0,0,0,0,0.3333333333721379,-0.33333333337213794,5.551115123125783e-17
ARG,1924,Sailing,0,0,0,0,-0.0013190675702658152,0.0034397285682898427,-0.0021206609980240275
ARG,1928,Sailing,0,0,0,0,-0.0005882703709483018,-0.00211530138721565,0.002703571758163952
ARG,1936,Sailing,0,0,0,0,0.00036263053006658325,-0.00042721944324891755,6.45889131823343e-05
ARG,1948,Sailing,5,0,5,0,0.00015335042276597735,0.0010443054248604582,4.998802344152374
ARG,1952,Sailing,0,0,0,0,0.0010999536608298974,-0.0028552311135207837,0.0017552774526908863
ARG,1956,Sailing,0,0,0,0,-0.002295284427755422,-0.001199694617081005,0.003494979044836427
ARG,1960,Sailing,3,0,3,0,-0.008189718320640861,0.023095894188020927,2.98509382413262
ARG,1964,Sailing,0,0,0,0,-0.012847332000871889,0.021221675077335356,-0.008374343076463467
ARG,1968,Sailing,0,0,0,0,-0.025205595057024466,0.00924965732963816,0.015955937727386307
ARG,1972,Sailing,0,0,0,0,-0.04727933235044406,-0.12158889670167691,0.16886822905212098
ARG,1976,Sailing,0,0,0,0,-0.043319859937100746,0.07838147986374062,-0.03506161992663988
ARG,1984,Sailing,0,0,0,0,0.10805580107497914,-0.05770020746873211,-0.05035559360624703
ARG,1988,Sailing,0,0,0,0,0.2963439896166314,-0.24742237920991555,-0.04892161040671583
ARG,1992,Sailing,0,0,0,0,0.5740216733887828,0.11143398497418336,-0.6854556583629662
ARG,1996,Sailing,1,0,1,0,0.8691574820729425,0.13084251792705653,9.992007221626409e-16
ARG,2000,Sailing,4,0,1,3,1.2159464392405428,0.06303174788656035,2.721021812872897
ARG,2004,Sailing,2,0,0,2,1.519234882818809,-0.28273299505719907,0.7634981122383901
ARG,2008,Sailing,2,0,0,2,1.9014342015050087,0.09047564642426204,0.008090152070729273
ARG,2012,Sailing,2,0,0,2,1.899941849989378,0.12747317974300867,-0.027415029732386742
ARG,2016,Sailing,2,2,0,0,1.9064501129815907,0.08607641787379373,0.007473469144615441
ARG,2020,Sailing,0,0,0,0,1.9138734821112213,-0.300625600763975,-1.6132478813472464
ARG,2024,Sailing,2,0,2,0,1.921916917784953,0.07816967083033616,-8.658861528920703e-05
ARG,1924,Shooting,0,0,0,0,-2.862240218072052e-06,2.849949231585636e-06,1.229098648641586e-08
ARG,1932,Shooting,0,0,0,0,1.4659601983271892e-06,-1.3490030997275073e-06,-1.1695709859968187e-07
ARG,1936,Shooting,0,0,0,0,3.6406500313348917e-06,1.8115363334670846e-06,-5.452186364801976e-06
ARG,1948,Shooting,1,0,1,0,1.0850078300284304e-05,1.883653556073511e-06,0.9999872662681437
ARG,1952,Shooting,0,0,0,0,1.581994419400856e-05,3.3339081065997433e-06,-1.9153852300608305e-05
ARG,1956,Shooting,0,0,0,0,1.581994419400856e-05,-1.581994419400856e-05,0.0
ARG,1960,Shooting,0,0,0,0,1.581994419400856e-05,7.385775079045211e-06,-2.3205719273053772e-05
ARG,1964,Shooting,0,0,0,0,1.581994419400856e-05,3.83336150567116e-06,-1.9653305699679722e-05
ARG,1968,Shooting,0,0,0,0,-5.052961737703263e-06,1.5018943193889027e-06,3.55106741831436e-06
ARG,1972,Shooting,0,0,0,0,-8.330538198665816e-06,-8.99202548032851e-06,1.7322563678994324e-05
ARG,1976,Shooting,0,0,0,0,-4.916824838821807e-06,5.052961737703263e-06,-1.361368988814556e-07
ARG,1984,Shooting,0,0,0,0,-8.885513199491904e-07,-1.0762416305004537e-07,9.961754829992358e-07
ARG,1988,Shooting,0,0,0,0,-1.9176414326282306e-07,-9.177487494804658e-07,1.1095128927432889e-06
ARG,1992,Shooting,0,0,0,0,-2.7602458892519793e-09,6.888823148988132e-07,-6.861220690095612e-07
ARG,1996,Shooting,0,0,0,0,-6.74878945720745e-08,1.1366130060441823e-07,-4.617340603234373e-08
ARG,2000,Shooting,0,0,0,0,7.129029002167607e-09,-2.0465520771783857e-07,1.9752617871567095e-07
ARG,2004,Shooting,0,0,0,0,7.769794287000952e-08,-2.6940557128375445e-07,1.9170762841374493e-07
ARG,2008,Shooting,0,0,0,0,9.021480788020934e-08,3.1839774720269623e-07,-4.086125550829056e-07
ARG,2012,Shooting,0,0,0,0,-7.251958374024415e-10,-3.8189950446975653e-07,3.82624700307159e-07
ARG,2016,Shooting,0,0,0,0,-6.40370102484129e-08,7.894245919989507e-08,-1.4905448951482166e-08
ARG,2020,Shooting,0,0,0,0,-1.1425036688893049e-07,3.561545590963588e-07,-2.419041922074283e-07
ARG,2024,Shooting,0,0,0,0,-1.7666067365836546e-07,4.956237855945306e-08,1.270982950989124e-07
ARG,1924,Swimming,0,0,0,0,0.11426930464104064,-0.11426930464104064,0.0
ARG,1928,Swimming,1,1,0,0,0.10520905669088129,-0.0034267037266697874,0.8982176470357884
ARG,1932,Swimming,0,0,0,0,0.09614880874072187,0.02469593419560766,-0.12084474293632953
ARG,1936,Swimming,1,0,1,0,0.07802831284040312,0.06959891648046539,0.8523727706791315
ARG,1948,Swimming,0,0,0,0,-0.008005907292328914,0.01932356919049722,-0.011317661898168307
ARG,1952,Swimming,0,0,0,0,-0.051023017358694946,0.051023017358694946,0.0
ARG,1960,Swimming,0,0,0,0,-0.02285850427173375,0.0010662434187256272,0.02179226085300812
ARG,1964,Swimming,0,0,0,0,-0.008776247728253144,0.008776247728253144,0.0
ARG,1968,Swimming,0,0,0,0,-0.004265876534891599,0.021688313067212327,-0.01742243653232073
ARG,1972,Swimming,0,0,0,0,-0.0009946290966862,-0.0031960019909491443,0.0041906310876353445
ARG,1976,Swimming,0,0,0,0,0.004112330095762393,-0.00475486585183148,0.0006425357560690872
ARG,1984,Swimming,0,0,0,0,0.0008226331564339739,-0.0011005468473210204,0.00027791369088704654
ARG,1988,Swimming,0,0,0,0,0.000361489178802586,-0.0002598827229942891,-0.00010160645580829694
ARG,1992,Swimming,0,0,0,0,0.00019047312938170894,-0.0004572599455354055,0.0002667868161536966
ARG,1996,Swimming,0,0,0,0,-2.2564173649927868e-05,0.0004203172106569255,-0.00039775303700699766
ARG,2000,Swimming,0,0,0,0,-0.00010626278835133611,4.26516434437623e-05,6.361114490757381e-05
ARG,2004,Swimming,1,0,0,1,-1.380302670572177e-05,5.333594835604195e-05,0.9999604670783497
ARG,2008,Swimming,0,0,0,0,0.00010069930153770832,4.713435258444092e-05,-0.00014783365412214923
ARG,2012,Swimming,0,0,0,0,7.689956488671332e-05,-0.0005676241126602017,0.0004907245477734884
ARG,2016,Swimming,0,0,0,0,-6.97778948334852e-05,0.00029205011107203354,-0.00022227221623854834
ARG,2020,Swimming,0,0,0,0,-0.00023861892039507256,0.00021493723243567412,2.368168795939844e-05
ARG,2024,Swimming,0,0,0,0,-0.0004167245857052191,0.000406437328784839,1.0287256920380144e-05
ARG,1988,Table Tennis,0,0,0,0,0.0,0.0,0.0
ARG,1992,Table Tennis,0,0,0,0,0.0,0.0,0.0
ARG,2000,Table Tennis,0,0,0,0,0.0,0.0,0.0
ARG,2004,Table Tennis,0,0,0,0,0.0,0.0,0.0
ARG,2008,Table Tennis,0,0,0,0,0.0,0.0,0.0
ARG,2012,Table Tennis,0,0,0,0,0.0,0.0,0.0
ARG,2020,Table Tennis,0,0,0,0,0.0,0.0,0.0
ARG,2024,Table Tennis,0,0,0,0,0.0,0.0,0.0
ARG,2000,Taekwondo,0,0,0,0,0.24999999999999972,-0.24999999999999972,0.0
ARG,2004,Taekwondo,0,0,0,0,0.24999999999999997,-0.24999999999999997,0.0
ARG,2008,Taekwondo,0,0,0,0,0.24999999999999997,-0.2500000000000001,1.3877787807814457e-16
ARG,2012,Taekwondo,1,1,0,0,0.25,0.75,0.0
ARG,2020,Taekwondo,0,0,0,0,0.25,-0.25,0.0
ARG,2024,Taekwondo,0,0,0,0,0.25,-0.24999999999999997,-2.7755575615628914e-17
ARG,1924,Tennis,0,0,0,0,0.021253080221294598,-0.032728731012190676,0.011475650790896078
ARG,1988,Tennis,1,0,1,0,0.47332105971779953,0.5266789402822002,2.7755575615628914e-16
ARG,1992,Tennis,1,0,0,1,0.33684461732065596,-0.3702432651675225,1.0333986478468664
ARG,1996,Tennis,0,0,0,0,0.20036817492351156,-0.026245220669563717,-0.17412295425394783
ARG,2000,Tennis,0,0,0,0,0.06389173252636808,-0.06389173252636778,-3.0531133177191805e-16
ARG,2004,Tennis,1,0,0,1,0.3220613367849904,0.5328803059366841,0.1450583572783255
ARG,2008,Tennis,0,0,0,0,0.5937598095510437,-0.5594459702013085,-0.0343138393497352
ARG,2012,Tennis,1,0,0,1,0.8923729492690409,0.10762705073095598,3.1086244689504383e-15
ARG,2016,Tennis,1,0,1,0,0.7691512936620659,-0.04315078051402583,0.27399948685195996
ARG,2020,Tennis,0,0,0,0,0.769990723665427,0.5538594907065926,-1.3238502143720194
ARG,2024,Tennis,0,0,0,0,0.7652167463071755,-0.7433442611953689,-0.021872485111806617
ARG,2000,Triathlon,0,0,0,0,0.0,0.0,0.0
ARG,2004,Triathlon,0,0,0,0,0.0,0.0,0.0
ARG,2012,Triathlon,0,0,0,0,0.0,0.0,0.0
ARG,2016,Triathlon,0,0,0,0,0.0,0.0,0.0
ARG,2020,Triathlon,0,0,0,0,0.0,0.0,0.0
ARG,2024,Triathlon,0,0,0,0,0.0,0.0,0.0
ARG,1984,Volleyball,0,0,0,0,3.343750008402862,-3.3437500101862585,1.7833965415547937e-09
ARG,1988,Volleyball,12,0,0,12,3.000000004286578,8.999999994900483,8.129390494104882e-10
ARG,1996,Volleyball,0,0,0,0,2.312499997763328,-2.312499993165995,-4.597332736722137e-09
ARG,2000,Volleyball,0,0,0,0,1.968749998720404,-1.9687500014853803,2.764976247959794e-09
ARG,2004,Volleyball,0,0,0,0,1.6249999993198874,4.874999993931,-6.499999993250887
ARG,2012,Volleyball,0,0,0,0,0.9374999977633272,-0.9374999931659941,-4.597333069789045e-09
ARG,2016,Volleyball,0,0,0,0,0.5937500006734648,-0.5937499953667391,-5.306725725517936e-09
ARG,2020,Volleyball,1,0,0,1,0.25000000428657904,0.7499999949004826,8.129383277655222e-10
ARG,2024,Volleyball,0,0,0,0,-0.09374999159713601,0.09374998981374079,1.783395223164952e-09
ARG,1928,Water Polo,0,0,0,0,0.0,0.0,0.0
ARG,1948,Water Polo,0,0,0,0,0.0,0.0,0.0
ARG,1952,Water Polo,0,0,0,0,0.0,0.0,0.0
ARG,1960,Water Polo,0,0,0,0,0.0,0.0,0.0
ARG,1924,Weightlifting,0,0,0,0,-2.7059282905238704e-08,2.81765820116056e-08,-1.1172991063668956e-09
ARG,1928,Weightlifting,0,0,0,0,-1.014587243306983e-08,1.1948079619341505e-08,-1.8022071862716755e-09
ARG,1932,Weightlifting,0,0,0,0,6.3967290265940624e-09,-1.3728874938748136e-08,7.332145912154073e-09
ARG,1948,Weightlifting,0,0,0,0,6.255656355881151e-08,-6.255656355881154e-08,2.6469779601696886e-23
ARG,1952,Weightlifting,1,0,0,1,-2.7844881583033696e-08,-3.1560064700008456e-08,1.0000000594049463
ARG,1956,Weightlifting,1,0,1,0,-1.1824632672487902e-07,-6.496060162427248e-08,1.0000001832069283
ARG,1964,Weightlifting,0,0,0,0,-9.260610794192204e-08,-9.765856204659318e-08,1.9026466998851522e-07
ARG,1968,Weightlifting,0,0,0,0,1.446031595684296e-08,-3.3742407343916605e-08,1.9282091387073645e-08
ARG,1992,Weightlifting,0,0,0,0,3.709609335761438e-08,7.960840517750852e-08,-1.167044985351229e-07
ARG,1996,Weightlifting,0,0,0,0,2.5379238206857094e-08,-3.004711314637299e-08,4.667874939515894e-09
ARG,2000,Weightlifting,0,0,0,0,1.4685173675723911e-08,-7.252810342868793e-09,-7.4323633328551184e-09
ARG,2004,Weightlifting,0,0,0,0,5.778182355198054e-09,-5.213609814534233e-09,-5.645725406638215e-10
ARG,2008,Weightlifting,0,0,0,0,8.898750059355398e-10,-2.1168471566679975e-10,-6.781902902687401e-10
ARG,2016,Weightlifting,0,0,0,0,-7.217159029233559e-09,4.091177487939527e-09,3.1259815412940325e-09
ARG,1928,Wrestling,0,0,0,0,0.0,0.0,0.0
ARG,1948,Wrestling,0,0,0,0,0.0,0.0,0.0
ARG,1952,Wrestling,0,0,0,0,0.0,0.0,0.0
ARG,1956,Wrestling,0,0,0,0,0.0,0.0,0.0
ARG,1960,Wrestling,0,0,0,0,0.0,0.0,0.0
ARG,1964,Wrestling,0,0,0,0,0.0,0.0,0.0
ARG,1968,Wrestling,0,0,0,0,0.0,0.0,0.0
ARG,1972,Wrestling,0,0,0,0,0.0,0.0,0.0
ARG,1976,Wrestling,0,0,0,0,0.0,0.0,0.0
ARG,1984,Wrestling,0,0,0,0,0.0,0.0,0.0
ARG,1988,Wrestling,0,0,0,0,0.0,0.0,0.0
ARG,1992,Wrestling,0,0,0,0,0.0,0.0,0.0
ARG,1996,Wrestling,0,0,0,0,0.0,0.0,0.0
